+/-,3PT,AST,BLK,DREB,FG,FT,Min,Name,OREB,PF,PTS,Pos,REB,STL,TO,date,game_id,starter,team
+8,0-0,1,0,3,3-9,2-4,17,C.  Maggette,0,3,8,SF,3,0,0,"November 6, 2010",301106015,0,Bucks
+1,0-0,0,0,1,2-3,0-0,8,E.  Boykins,0,0,4,PG,1,2,0,"November 6, 2010",301106015,0,Bucks
+4,0-2,1,0,1,2-8,1-1,15,K.  Dooling,0,2,5,PG,1,2,0,"November 6, 2010",301106015,0,Bucks
-12,0-0,0,0,0,0-0,0-0,0,D.  Hobson,0,0,0,SG,0,0,0,"November 6, 2010",301106015,0,Bucks
+4,0-0,0,0,0,0-0,0-0,0,M.  Redd,0,0,0,SG,0,0,0,"November 6, 2010",301106015,0,Bucks
+0,0-0,0,0,0,0-0,0-0,0,C.  Douglas-Roberts,0,0,0,SG,0,0,0,"November 6, 2010",301106015,0,Bucks
+0,0-2,1,0,1,1-6,3-3,20,D.  Gallinari,2,1,5,SF,3,0,0,"November 9, 2010",301109015,1,Knicks
-18,1-1,0,2,4,7-13,4-4,26,A.  Stoudemire,0,3,19,C,4,1,2,"November 9, 2010",301109015,1,Knicks
-15,0-0,1,0,3,3-8,1-1,23,T.  Mozgov,2,5,7,C,5,1,0,"November 9, 2010",301109015,1,Knicks
-17,0-2,8,1,0,3-6,4-4,26,R.  Felton,0,2,10,PG,0,1,6,"November 9, 2010",301109015,1,Knicks
-6,0-2,1,0,2,3-7,2-2,22,L.  Fields,1,0,8,SG,3,0,0,"November 9, 2010",301109015,1,Knicks
-15,0-0,2,2,6,2-7,4-4,28,A.  Randolph,3,5,8,SF,9,2,1,"November 9, 2010",301109015,0,Knicks
-6,0-3,1,0,3,1-5,0-0,20,H.  Walker,0,4,2,SF,3,0,3,"November 9, 2010",301109015,0,Knicks
+10,0-0,0,0,0,0-0,0-0,0,K.  Azubuike,0,0,0,SF,0,0,0,"November 9, 2010",301109015,0,Knicks
+26,0-0,0,0,0,0-0,0-0,0,S.  Williams,0,0,0,SF,0,0,0,"November 9, 2010",301109015,0,Knicks
-9,1-4,2,1,1,5-11,0-0,18,W.  Chandler,1,4,11,SF,2,0,2,"November 9, 2010",301109015,0,Knicks
+15,0-0,0,0,0,0-0,0-0,0,E.  Curry,0,0,0,C,0,0,0,"November 9, 2010",301109015,0,Knicks
-13,0-0,1,0,0,0-0,1-2,12,R.  Turiaf,0,1,1,C,0,0,0,"November 9, 2010",301109015,0,Knicks
-22,2-3,1,0,2,2-6,0-0,19,T.  Douglas,0,3,6,PG,2,0,3,"November 9, 2010",301109015,0,Knicks
-5,1-2,1,0,0,1-3,0-0,8,A.  Rautins,0,0,3,SG,0,0,3,"November 9, 2010",301109015,0,Knicks
-9,0-0,0,0,3,0-2,0-1,15,R.  Mason J,0,1,0,SG,3,1,0,"November 9, 2010",301109015,0,Knicks
+12,0-0,0,0,6,5-15,7-8,27,D.  Gooden,2,0,17,PF,8,2,2,"November 9, 2010",301109015,1,Bucks
+26,0-0,1,0,6,3-6,4-6,35,L.  Mbah a Moute,2,3,10,PF,8,2,2,"November 9, 2010",301109015,1,Bucks
+15,1-4,5,2,6,3-8,2-2,30,J.  Salmons,0,1,9,SF,6,0,0,"November 9, 2010",301109015,1,Bucks
+10,0-0,1,2,2,5-5,0-0,25,A.  Bogut,1,3,10,C,3,0,3,"November 9, 2010",301109015,1,Bucks
+23,2-5,6,0,3,8-13,1-2,27,B.  Jennings,2,3,19,PG,5,1,0,"November 9, 2010",301109015,1,Bucks
+1,0-0,0,1,0,1-3,0-2,7,L.  Sanders,0,3,2,PF,0,1,0,"November 9, 2010",301109015,0,Bucks
-2,0-0,0,0,0,0-0,2-2,5,J.  Brockman,0,1,2,PF,0,1,0,"November 9, 2010",301109015,0,Bucks
+21,2-4,1,0,5,5-9,0-0,18,E.  Ilyasova,4,1,12,PF,9,0,2,"November 9, 2010",301109015,0,Bucks
+10,0-1,0,0,3,4-6,6-6,22,C.  Maggette,1,4,14,SF,4,0,2,"November 9, 2010",301109015,0,Bucks
+4,0-0,3,0,0,5-7,0-0,21,E.  Boykins,0,2,10,PG,0,2,2,"November 9, 2010",301109015,0,Bucks
+15,0-2,1,0,2,1-6,0-0,23,K.  Dooling,0,1,2,PG,2,0,0,"November 9, 2010",301109015,0,Bucks
+23,0-0,0,0,0,0-0,0-0,0,D.  Hobson,0,0,0,SG,0,0,0,"November 9, 2010",301109015,0,Bucks
+1,0-0,0,0,0,0-0,0-0,0,C.  Douglas-Roberts,0,0,0,SG,0,0,0,"November 9, 2010",301109015,0,Bucks
+0,0-0,0,0,0,0-0,0-0,0,C.  Delfino,0,0,0,SG,0,0,0,"November 9, 2010",301109015,0,Bucks
+15,0-0,0,0,0,0-0,0-0,0,M.  Redd,0,0,0,SG,0,0,0,"November 9, 2010",301109015,0,Bucks
-8,0-1,1,1,6,7-14,2-2,37,D.  Gooden,2,2,16,PF,8,0,0,"November 19, 2010",301119020,1,Bucks
-1,0-0,1,0,2,2-3,0-0,22,L.  Mbah a Moute,1,2,4,PF,3,0,2,"November 19, 2010",301119020,1,Bucks
-7,0-1,4,1,7,3-9,5-6,37,J.  Salmons,1,2,11,SF,8,0,2,"November 19, 2010",301119020,1,Bucks
-6,0-0,2,5,3,2-7,0-0,32,A.  Bogut,3,3,4,C,6,0,1,"November 19, 2010",301119020,1,Bucks
-7,0-5,4,0,3,3-13,6-8,30,B.  Jennings,1,3,12,PG,4,3,3,"November 19, 2010",301119020,1,Bucks
-13,0-0,0,0,0,0-2,0-0,9,L.  Sanders,0,2,0,PF,0,0,0,"November 19, 2010",301119020,0,Bucks
+7,0-0,0,0,1,1-1,2-2,9,J.  Brockman,0,2,4,PF,1,0,0,"November 19, 2010",301119020,0,Bucks
-2,0-2,0,0,4,0-5,0-0,9,E.  Ilyasova,2,2,0,PF,6,0,0,"November 19, 2010",301119020,0,Bucks
-10,0-0,0,0,3,5-12,10-11,26,C.  Maggette,3,3,20,SF,6,0,2,"November 19, 2010",301119020,0,Bucks
-4,0-1,4,0,1,2-8,2-2,18,E.  Boykins,0,1,6,PG,1,1,4,"November 19, 2010",301119020,0,Bucks
-4,0-2,1,0,0,1-3,0-0,11,K.  Dooling,0,2,2,PG,0,1,0,"November 19, 2010",301119020,0,Bucks
-7,0-0,0,0,0,0-0,0-0,0,D.  Hobson,0,0,0,SG,0,0,0,"November 19, 2010",301119020,0,Bucks
-13,0-0,0,0,0,0-0,0-0,0,C.  Douglas-Roberts,0,0,0,SG,0,0,0,"November 19, 2010",301119020,0,Bucks
+0,0-0,0,0,0,0-0,0-0,0,C.  Delfino,0,0,0,SG,0,0,0,"November 19, 2010",301119020,0,Bucks
-4,0-0,0,0,0,0-0,0-0,0,M.  Redd,0,0,0,SG,0,0,0,"November 19, 2010",301119020,0,Bucks
-1,0-0,2,1,2,1-7,2-2,31,E.  Brand,1,4,4,PF,3,1,1,"November 19, 2010",301119020,1,76ers
+6,1-1,0,1,5,4-9,0-0,25,S.  Hawes,2,3,9,PF,7,1,1,"November 19, 2010",301119020,1,76ers
+10,1-2,1,1,5,2-5,7-8,22,A.  Nocioni,0,4,12,SF,5,3,3,"November 19, 2010",301119020,1,76ers
-4,0-0,6,1,1,4-6,0-0,29,E.  Turner,1,3,8,SF,2,1,1,"November 19, 2010",301119020,1,76ers
+5,1-3,5,0,4,4-12,1-2,31,J.  Holiday,2,4,10,PG,6,0,4,"November 19, 2010",301119020,1,76ers
+8,0-0,0,0,0,0-0,0-0,0,C.  Brackins,0,0,0,PF,0,0,0,"November 19, 2010",301119020,0,76ers
+17,0-2,3,0,5,8-13,7-8,39,T.  Young,1,4,23,PF,6,0,1,"November 19, 2010",301119020,0,76ers
+8,0-0,0,0,8,1-7,1-2,17,M.  Speights,2,3,3,PF,10,1,2,"November 19, 2010",301119020,0,76ers
+0,0-0,0,0,0,0-0,0-0,0,D.  Songaila,0,0,0,PF,0,0,0,"November 19, 2010",301119020,0,76ers
-8,0-0,0,0,0,0-0,0-0,0,A.  Iguodala,0,0,0,SF,0,0,0,"November 19, 2010",301119020,0,76ers
+0,0-0,0,0,1,0-0,0-0,3,T.  Battie,0,1,0,C,1,0,0,"November 19, 2010",301119020,0,76ers
+8,0-1,1,0,0,1-2,0-0,12,J.  Meeks,0,1,2,SG,0,0,0,"November 19, 2010",301119020,0,76ers
+6,3-8,2,0,2,5-13,6-6,31,L.  Williams,0,3,19,SG,2,1,2,"November 19, 2010",301119020,0,76ers
+0,0-0,0,0,0,0-0,0-0,0,J.  Kapono,0,0,0,SG,0,0,0,"November 19, 2010",301119020,0,76ers
-1,0-0,1,1,4,2-5,0-0,21,S.  Ibaka,2,5,4,PF,6,0,1,"November 20, 2010",301120015,1,Thunder
+9,0-2,1,0,3,4-10,2-4,33,T.  Sefolosha,1,3,10,SF,4,3,0,"November 20, 2010",301120015,1,Thunder
+5,0-0,0,0,0,2-5,1-1,19,N.  Krstic,2,4,5,C,2,0,0,"November 20, 2010",301120015,1,Thunder
-8,0-0,6,0,3,5-18,8-8,34,R.  Westbrook,0,1,18,PG,3,0,3,"November 20, 2010",301120015,1,Thunder
+7,6-8,4,0,9,6-13,5-6,40,J.  Harden,0,1,23,PG,9,1,2,"November 20, 2010",301120015,1,Thunder
+2,0-0,1,2,4,1-6,0-0,21,D.J. ,0,3,2,PF,4,1,1,"November 20, 2010",301120015,0,Thunder
+0,0-0,0,0,5,1-6,4-4,35,N.  Collison,1,2,6,nF,6,1,2,"November 20, 2010",301120015,0,Thunder
-8,0-0,0,0,0,0-0,0-0,0,K.  Durant,0,0,0,SF,0,0,0,"November 20, 2010",301120015,0,Thunder
+0,0-0,0,0,0,0-0,0-0,0,J.  Green,0,0,0,SF,0,0,0,"November 20, 2010",301120015,0,Thunder
+0,0-0,0,0,0,0-0,0-0,0,B.  Mullens,0,0,0,C,0,0,0,"November 20, 2010",301120015,0,Thunder
+0,0-0,0,0,0,0-0,0-0,0,C.  Aldrich,0,0,0,C,0,0,0,"November 20, 2010",301120015,0,Thunder
+3,2-3,3,0,4,5-8,0-2,21,E.  Maynor,1,2,12,PG,5,1,4,"November 20, 2010",301120015,0,Thunder
-12,0-1,0,0,4,1-2,0-0,18,R.  Ivey,0,3,2,PG,4,2,1,"November 20, 2010",301120015,0,Thunder
+0,0-0,0,0,0,0-0,0-0,0,M.  Peterson,0,0,0,SG,0,0,0,"November 20, 2010",301120015,0,Thunder
+0,0-0,0,0,0,0-0,0-0,0,D.  Cook,0,0,0,SG,0,0,0,"November 20, 2010",301120015,0,Thunder
-4,0-1,1,1,9,5-13,6-9,41,D.  Gooden,7,3,16,PF,16,1,3,"November 20, 2010",301120015,1,Bucks
-1,0-0,2,1,3,3-4,1-1,34,L.  Mbah a Moute,1,3,7,PF,4,1,2,"November 20, 2010",301120015,1,Bucks
-6,0-3,2,0,6,3-9,3-4,36,J.  Salmons,0,4,9,SF,6,0,2,"November 20, 2010",301120015,1,Bucks
+1,0-1,1,2,10,4-10,0-0,30,A.  Bogut,2,5,8,C,12,0,1,"November 20, 2010",301120015,1,Bucks
+5,3-9,3,0,3,8-24,6-7,42,B.  Jennings,0,4,25,PG,3,3,3,"November 20, 2010",301120015,1,Bucks
+0,0-0,0,0,0,0-0,0-0,0,L.  Sanders,0,0,0,PF,0,0,0,"November 20, 2010",301120015,0,Bucks
+0,0-0,0,0,0,0-0,0-0,0,J.  Brockman,0,0,0,PF,0,0,0,"November 20, 2010",301120015,0,Bucks
+1,0-3,0,0,3,4-11,1-2,25,E.  Ilyasova,2,1,9,PF,5,1,0,"November 20, 2010",301120015,0,Bucks
+0,0-0,1,1,2,0-3,3-4,14,C.  Maggette,1,1,3,SF,3,1,2,"November 20, 2010",301120015,0,Bucks
+0,0-0,0,0,0,0-0,0-0,0,E.  Boykins,0,0,0,PG,0,0,0,"November 20, 2010",301120015,0,Bucks
-1,0-1,1,0,1,2-4,0-0,18,K.  Dooling,0,3,4,PG,1,0,2,"November 20, 2010",301120015,0,Bucks
+5,0-0,0,0,0,0-0,0-0,0,D.  Hobson,0,0,0,SG,0,0,0,"November 20, 2010",301120015,0,Bucks
+0,0-0,0,0,0,0-0,0-0,0,C.  Douglas-Roberts,0,0,0,SG,0,0,0,"November 20, 2010",301120015,0,Bucks
+0,0-0,0,0,0,0-0,0-0,0,C.  Delfino,0,0,0,SG,0,0,0,"November 20, 2010",301120015,0,Bucks
-1,0-0,0,0,0,0-0,0-0,0,M.  Redd,0,0,0,SG,0,0,0,"November 20, 2010",301120015,0,Bucks
-21,2-4,0,0,4,6-10,4-4,41,E.  Ilyasova,2,3,18,PF,6,3,4,"November 29, 2010",301129026,1,Bucks
-17,0-0,0,0,3,1-4,0-0,33,L.  Mbah a Moute,1,3,2,PF,4,1,1,"November 29, 2010",301129026,1,Bucks
-9,0-0,0,1,1,0-3,4-6,16,L.  Sanders,1,4,4,PF,2,1,0,"November 29, 2010",301129026,1,Bucks
-9,1-2,4,0,2,1-11,3-4,30,J.  Salmons,2,1,6,SF,4,1,1,"November 29, 2010",301129026,1,Bucks
-13,4-9,4,0,2,8-20,7-9,33,B.  Jennings,0,1,27,PG,2,3,3,"November 29, 2010",301129026,1,Bucks
-4,0-0,1,0,0,2-2,0-0,19,J.  Brockman,2,0,4,PF,2,1,0,"November 29, 2010",301129026,0,Bucks
+0,0-0,0,0,0,0-0,0-0,0,D.  Gooden,0,0,0,PF,0,0,0,"November 29, 2010",301129026,0,Bucks
+0,0-0,0,0,0,0-0,0-0,0,C.  Maggette,0,0,0,SF,0,0,0,"November 29, 2010",301129026,0,Bucks
+0,0-0,0,0,0,0-0,0-0,0,A.  Bogut,0,0,0,C,0,0,0,"November 29, 2010",301129026,0,Bucks
-16,0-1,2,0,0,0-3,0-0,12,E.  Boykins,0,0,0,PG,0,0,0,"November 29, 2010",301129026,0,Bucks
-14,0-2,4,0,2,3-10,2-2,23,K.  Dooling,0,2,8,PG,2,1,1,"November 29, 2010",301129026,0,Bucks
-13,0-0,0,0,0,0-0,0-0,0,D.  Hobson,0,0,0,SG,0,0,0,"November 29, 2010",301129026,0,Bucks
-2,3-5,1,1,3,5-12,6-9,34,C.  Douglas-Roberts,1,1,19,SG,4,0,2,"November 29, 2010",301129026,0,Bucks
+1,0-0,0,0,0,0-0,0-0,0,C.  Delfino,0,0,0,SG,0,0,0,"November 29, 2010",301129026,0,Bucks
-14,0-0,0,0,0,0-0,0-0,0,M.  Redd,0,0,0,SG,0,0,0,"November 29, 2010",301129026,0,Bucks
+11,0-0,4,1,4,4-7,0-0,29,P.  Millsap,5,2,8,PF,9,1,1,"November 29, 2010",301129026,1,Jazz
+21,0-2,4,4,5,4-9,5-6,39,A.  Kirilenko,3,2,13,SF,8,0,2,"November 29, 2010",301129026,1,Jazz
+22,0-0,0,4,8,11-14,0-0,31,A.  Jefferson,3,3,22,C,11,0,2,"November 29, 2010",301129026,1,Jazz
+13,2-4,10,0,5,8-12,4-4,30,D.  Williams,0,4,22,PG,5,1,5,"November 29, 2010",301129026,1,Jazz
+3,0-2,1,0,1,5-14,0-0,24,R.  Bell,2,3,10,SG,3,1,1,"November 29, 2010",301129026,1,Jazz
+1,0-0,0,0,1,1-1,0-0,2,J.  Evans,0,0,2,sF,1,0,0,"November 29, 2010",301129026,0,Jazz
+2,0-0,0,0,1,0-1,0-0,3,G.  Hayward,0,1,0,SF,1,0,0,"November 29, 2010",301129026,0,Jazz
+10,1-5,2,0,1,2-9,1-2,21,C.  Miles,0,4,6,SF,1,0,2,"November 29, 2010",301129026,0,Jazz
-5,0-0,0,0,0,0-0,0-0,6,K.  Fesenko,0,1,0,C,0,0,0,"November 29, 2010",301129026,0,Jazz
+3,0-0,0,0,0,0-0,0-0,0,M.  Okur,0,0,0,C,0,0,0,"November 29, 2010",301129026,0,Jazz
+1,0-0,0,0,0,2-2,0-0,12,F.  Elson,0,1,4,C,0,0,0,"November 29, 2010",301129026,0,Jazz
+6,0-1,0,0,2,4-7,2-2,14,R.  Price,1,4,10,PG,3,3,3,"November 29, 2010",301129026,0,Jazz
+20,2-3,7,1,4,5-8,0-0,27,E.  Watson,2,5,12,PG,6,2,2,"November 29, 2010",301129026,0,Jazz
-12,1-7,0,1,5,6-17,0-1,43,R.  Lewis,2,6,13,PF,7,3,2,"December 4, 2010",301204015,1,Magic
-16,1-5,1,0,3,6-14,3-4,34,Q.  Richardson,1,5,16,SF,4,1,0,"December 4, 2010",301204015,1,Magic
-14,0-0,0,0,7,1-4,0-0,35,M.  Gortat,3,6,2,C,10,0,0,"December 4, 2010",301204015,1,Magic
-23,1-2,1,0,1,4-7,0-0,31,C.  Duhon,0,0,9,PG,1,0,2,"December 4, 2010",301204015,1,Magic
-3,0-5,6,0,7,7-21,6-8,37,V.  Carter,0,4,20,SG,7,1,3,"December 4, 2010",301204015,1,Magic
+0,0-0,0,0,0,0-0,0-0,0,R.  Anderson,0,0,0,PF,0,0,0,"December 4, 2010",301204015,0,Magic
+4,0-0,0,1,1,2-3,0-0,15,M.  Allen,0,2,4,PF,1,0,0,"December 4, 2010",301204015,0,Magic
-3,0-0,1,1,6,5-13,2-3,28,B.  Bass,2,3,12,PF,8,0,2,"December 4, 2010",301204015,0,Magic
+15,0-0,0,0,0,0-0,0-0,0,M.  Pietrus,0,0,0,SF,0,0,0,"December 4, 2010",301204015,0,Magic
+14,0-0,0,0,0,0-0,0-0,0,D.  Orton,0,0,0,C,0,0,0,"December 4, 2010",301204015,0,Magic
+0,0-0,0,0,0,0-0,0-0,0,D.  Howard,0,0,0,C,0,0,0,"December 4, 2010",301204015,0,Magic
+0,0-0,0,0,0,0-0,0-0,0,J.  Nelson,0,0,0,PG,0,0,0,"December 4, 2010",301204015,0,Magic
+12,3-3,2,0,0,3-3,0-0,17,J.  Williams,0,2,9,PG,0,0,2,"December 4, 2010",301204015,0,Magic
+0,0-0,0,0,0,0-0,0-0,0,J.  Redick,0,0,0,SG,0,0,0,"December 4, 2010",301204015,0,Magic
+12,0-0,1,0,5,0-3,1-2,34,L.  Mbah a Moute,1,0,1,PF,6,1,3,"December 4, 2010",301204015,1,Bucks
+8,0-0,0,1,4,2-4,0-0,23,L.  Sanders,1,1,4,PF,5,0,1,"December 4, 2010",301204015,1,Bucks
+22,0-1,1,1,4,7-15,2-6,36,J.  Salmons,0,4,16,SF,4,4,1,"December 4, 2010",301204015,1,Bucks
+15,0-0,1,2,10,13-20,5-16,39,A.  Bogut,8,4,31,C,18,2,2,"December 4, 2010",301204015,1,Bucks
+14,1-5,6,0,7,10-20,6-10,41,B.  Jennings,0,0,27,PG,7,1,2,"December 4, 2010",301204015,1,Bucks
-2,0-0,0,0,0,0-0,2-2,3,J.  Brockman,0,0,2,PF,0,0,0,"December 4, 2010",301204015,0,Bucks
-1,0-1,2,0,6,1-4,2-2,30,E.  Ilyasova,2,2,4,PF,8,0,0,"December 4, 2010",301204015,0,Bucks
+22,0-0,0,0,0,0-0,0-0,0,D.  Gooden,0,0,0,PF,0,0,0,"December 4, 2010",301204015,0,Bucks
-1,0-0,1,0,4,0-5,3-3,12,C.  Maggette,0,3,3,SF,4,0,1,"December 4, 2010",301204015,0,Bucks
+0,0-0,0,0,0,0-0,0-0,0,E.  Boykins,0,0,0,PG,0,0,0,"December 4, 2010",301204015,0,Bucks
-3,0-0,1,0,1,0-0,0-0,7,K.  Dooling,0,1,0,PG,1,0,0,"December 4, 2010",301204015,0,Bucks
-9,0-1,0,0,1,3-6,2-2,15,C.  Douglas-Roberts,0,0,8,SG,1,1,0,"December 4, 2010",301204015,0,Bucks
+15,0-0,0,0,0,0-0,0-0,0,C.  Delfino,0,0,0,SG,0,0,0,"December 4, 2010",301204015,0,Bucks
-16,0-0,0,0,0,0-0,0-0,0,M.  Redd,0,0,0,SG,0,0,0,"December 4, 2010",301204015,0,Bucks
-5,1-2,0,1,5,5-9,2-2,30,E.  Ilyasova,1,3,13,PF,6,1,3,"December 15, 2010",301215024,1,Bucks
-5,0-0,4,7,6,7-11,1-2,36,A.  Bogut,1,2,15,C,7,1,2,"December 15, 2010",301215024,1,Bucks
-10,1-2,3,0,3,2-5,0-0,35,K.  Dooling,0,3,5,PG,3,2,1,"December 15, 2010",301215024,1,Bucks
+2,2-4,7,0,2,4-18,2-2,43,B.  Jennings,1,1,12,PG,3,0,1,"December 15, 2010",301215024,1,Bucks
-2,2-3,2,1,3,8-15,3-3,40,C.  Douglas-Roberts,0,2,21,SG,3,2,3,"December 15, 2010",301215024,1,Bucks
+0,0-0,0,0,0,0-0,0-0,0,L.  Sanders,0,0,0,PF,0,0,0,"December 15, 2010",301215024,0,Bucks
+8,0-0,1,0,5,1-3,0-0,22,L.  Mbah a Moute,0,1,2,PF,5,2,0,"December 15, 2010",301215024,0,Bucks
+0,0-0,0,0,0,0-0,0-0,0,J.  Brockman,0,0,0,PF,0,0,0,"December 15, 2010",301215024,0,Bucks
+2,0-0,0,0,0,0-0,0-0,0,B.  Skinner,0,0,0,PF,0,0,0,"December 15, 2010",301215024,0,Bucks
+10,0-0,0,1,7,7-15,6-7,25,D.  Gooden,4,3,20,PF,11,0,3,"December 15, 2010",301215024,0,Bucks
-2,0-0,0,0,2,0-1,0-0,5,C.  Maggette,0,2,0,SF,2,0,1,"December 15, 2010",301215024,0,Bucks
+4,0-0,0,0,0,0-0,0-0,0,J.  Salmons,0,0,0,SF,0,0,0,"December 15, 2010",301215024,0,Bucks
-6,0-0,0,0,0,1-2,0-0,5,E.  Boykins,0,1,2,PG,0,0,1,"December 15, 2010",301215024,0,Bucks
-10,0-0,0,0,0,0-0,0-0,0,M.  Redd,0,0,0,SG,0,0,0,"December 15, 2010",301215024,0,Bucks
+0,0-0,0,0,0,0-0,0-0,0,C.  Delfino,0,0,0,SG,0,0,0,"December 15, 2010",301215024,0,Bucks
+12,0-3,1,1,9,4-10,3-5,34,R.  Jefferson,0,0,11,SF,9,0,1,"December 15, 2010",301215024,1,Spurs
+2,0-0,1,7,10,6-10,1-2,31,T.  Duncan,1,3,13,C,11,0,3,"December 15, 2010",301215024,1,Spurs
+13,0-0,2,1,3,3-4,0-0,18,D.  Blair,0,1,6,C,3,0,4,"December 15, 2010",301215024,1,Spurs
+4,0-0,8,1,3,7-15,2-3,35,T.  Parker,0,1,16,PG,3,1,2,"December 15, 2010",301215024,1,Spurs
+0,2-3,4,0,5,9-13,6-9,30,M.  Ginobili,1,1,26,SG,6,1,4,"December 15, 2010",301215024,1,Spurs
-9,0-0,2,0,2,1-3,0-0,15,A.  McDyess,0,3,2,PF,2,0,0,"December 15, 2010",301215024,0,Spurs
-3,1-1,2,0,1,3-4,0-0,27,M.  Bonner,1,4,7,C,2,0,2,"December 15, 2010",301215024,0,Spurs
+1,0-0,1,0,0,1-2,0-0,4,T.  Splitter,0,1,2,C,0,0,0,"December 15, 2010",301215024,0,Spurs
+0,0-1,0,0,2,1-5,1-1,12,G.  Neal,0,3,3,PG,2,1,0,"December 15, 2010",301215024,0,Spurs
+0,0-0,0,0,0,0-0,0-0,0,C.  Quinn,0,0,0,PG,0,0,0,"December 15, 2010",301215024,0,Spurs
-10,0-0,3,0,1,1-3,4-5,33,G.  Hill,0,3,6,PG,1,2,1,"December 15, 2010",301215024,0,Spurs
+13,0-0,0,0,0,0-0,0-0,0,J.  Anderson,0,0,0,SG,0,0,0,"December 15, 2010",301215024,0,Spurs
+0,0-0,0,0,0,0-0,0-0,0,I.  Udoka,0,0,0,SG,0,0,0,"December 15, 2010",301215024,0,Spurs
+14,0-0,1,2,8,6-12,3-5,29,P.  Millsap,1,5,15,PF,9,4,2,"December 18, 2010",301218015,1,Jazz
+18,0-1,4,1,5,4-7,4-6,37,A.  Kirilenko,4,0,12,SF,9,1,0,"December 18, 2010",301218015,1,Jazz
+21,0-0,2,2,6,7-15,4-5,34,A.  Jefferson,3,3,18,C,9,1,2,"December 18, 2010",301218015,1,Jazz
+19,3-3,11,0,1,7-15,5-8,38,D.  Williams,1,2,22,PG,2,0,2,"December 18, 2010",301218015,1,Jazz
+0,1-4,1,0,3,1-7,0-0,24,R.  Bell,0,1,3,SG,3,0,1,"December 18, 2010",301218015,1,Jazz
+0,0-0,0,0,0,0-0,0-0,0,J.  Evans,0,0,0,sF,0,0,0,"December 18, 2010",301218015,0,Jazz
-5,0-0,0,0,0,0-0,0-0,0,G.  Hayward,0,0,0,SF,0,0,0,"December 18, 2010",301218015,0,Jazz
+6,2-5,2,0,6,6-16,2-2,30,C.  Miles,1,1,16,SF,7,1,0,"December 18, 2010",301218015,0,Jazz
+0,0-0,0,0,0,0-0,0-0,1,K.  Fesenko,0,0,0,C,0,0,0,"December 18, 2010",301218015,0,Jazz
-12,1-2,0,1,1,1-5,0-0,13,M.  Okur,0,2,3,C,1,0,1,"December 18, 2010",301218015,0,Jazz
-8,0-0,2,0,1,2-5,0-0,16,F.  Elson,3,0,4,C,4,1,1,"December 18, 2010",301218015,0,Jazz
-6,0-0,0,0,0,0-0,0-0,5,R.  Price,0,0,0,PG,0,0,0,"December 18, 2010",301218015,0,Jazz
-7,0-0,2,1,1,1-1,0-0,12,E.  Watson,1,1,2,PG,2,0,0,"December 18, 2010",301218015,0,Jazz
+1,0-2,0,0,3,1-5,0-0,17,E.  Ilyasova,0,4,2,PF,3,0,1,"December 18, 2010",301218015,1,Bucks
-9,4-6,3,1,2,5-15,4-4,45,J.  Salmons,0,1,18,SF,2,1,2,"December 18, 2010",301218015,1,Bucks
-15,0-1,2,1,9,8-13,3-6,35,A.  Bogut,0,1,19,C,9,1,4,"December 18, 2010",301218015,1,Bucks
-20,0-3,4,1,3,3-7,0-0,30,B.  Jennings,0,4,6,PG,3,2,3,"December 18, 2010",301218015,1,Bucks
-5,0-1,1,1,2,3-9,7-7,37,C.  Douglas-Roberts,0,2,13,SG,2,0,0,"December 18, 2010",301218015,1,Bucks
+0,0-0,0,0,0,0-0,0-0,0,L.  Sanders,0,0,0,PF,0,0,0,"December 18, 2010",301218015,0,Bucks
+1,0-0,1,0,1,0-1,0-0,13,L.  Mbah a Moute,1,2,0,PF,2,0,0,"December 18, 2010",301218015,0,Bucks
+2,0-0,0,0,0,1-1,0-0,0,J.  Brockman,0,0,2,PF,0,0,0,"December 18, 2010",301218015,0,Bucks
+3,0-0,0,0,0,0-0,0-0,0,B.  Skinner,0,0,0,PF,0,0,0,"December 18, 2010",301218015,0,Bucks
-5,0-1,4,0,6,6-8,0-0,29,D.  Gooden,1,3,12,PF,7,1,0,"December 18, 2010",301218015,0,Bucks
+5,0-0,1,0,0,0-5,0-0,8,C.  Maggette,1,1,0,SF,1,1,2,"December 18, 2010",301218015,0,Bucks
+0,0-0,0,0,0,0-0,0-0,0,E.  Boykins,0,0,0,PG,0,0,0,"December 18, 2010",301218015,0,Bucks
+0,3-4,5,1,2,5-7,1-1,26,K.  Dooling,0,2,14,PG,2,0,0,"December 18, 2010",301218015,0,Bucks
-15,0-0,0,0,0,0-0,0-0,0,C.  Delfino,0,0,0,SG,0,0,0,"December 18, 2010",301218015,0,Bucks
+0,0-0,0,0,0,0-0,0-0,0,M.  Redd,0,0,0,SG,0,0,0,"December 18, 2010",301218015,0,Bucks
-16,0-0,0,0,2,2-3,0-0,19,E.  Ilyasova,1,1,4,PF,3,0,1,"December 20, 2010",301220022,1,Bucks
-14,2-3,1,0,3,8-13,5-6,30,J.  Salmons,0,3,23,SF,3,1,2,"December 20, 2010",301220022,1,Bucks
-23,0-0,0,0,4,2-7,1-2,26,A.  Bogut,1,3,5,C,5,0,1,"December 20, 2010",301220022,1,Bucks
-12,0-4,5,0,0,4-12,4-4,28,K.  Dooling,0,1,12,PG,0,1,0,"December 20, 2010",301220022,1,Bucks
