+/-,3PT,AST,BLK,DREB,FG,FT,Min,Name,OREB,PF,PTS,Pos,REB,STL,TO,date,game_id,starter,team
-5,0-5,4,0,4,3-14,6-8,36,M.  Brooks,1,4,12,SG,5,1,1,"February 19, 2012",320219017,1,Nets
-4,0-0,0,0,0,0-0,0-0,0,D.  James,0,0,0,SF,0,0,0,"February 19, 2012",320219017,0,Nets
-1,0-0,0,0,0,0-0,0-0,0,S.  Williams,0,0,0,SF,0,0,0,"February 19, 2012",320219017,0,Nets
-2,0-0,0,0,0,0-0,0-0,4,J.  Williams,0,0,0,C,0,1,0,"February 19, 2012",320219017,0,Nets
+5,0-0,0,0,6,1-8,2-3,26,S.  Williams,9,4,4,C,15,1,0,"February 19, 2012",320219017,0,Nets
-5,0-0,0,0,0,0-1,0-0,2,J.  Petro,1,0,0,C,1,0,1,"February 19, 2012",320219017,0,Nets
+0,0-0,0,0,0,0-0,0-0,0,M.  Okur,0,0,0,C,0,0,0,"February 19, 2012",320219017,0,Nets
+4,0-2,2,0,1,0-5,2-2,17,S.  Gaines,0,3,2,PG,1,1,2,"February 19, 2012",320219017,0,Nets
+0,0-0,0,0,0,0-0,0-0,0,J.  Farmar,0,0,0,PG,0,0,0,"February 19, 2012",320219017,0,Nets
+10,2-4,0,0,1,7-11,1-1,37,A.  Morrow,0,2,17,SG,1,2,0,"February 19, 2012",320219017,0,Nets
+0,0-0,0,0,1,0-0,0-0,5,A.  Emmett,1,0,0,SG,2,0,0,"February 19, 2012",320219017,0,Nets
+0,0-0,0,1,10,5-14,4-7,44,K.  Humphries,4,4,14,PF,14,0,1,"February 20, 2012",320220018,1,Nets
-8,0-0,1,0,6,1-4,0-2,31,S.  Williams,4,5,2,C,10,1,2,"February 20, 2012",320220018,1,Nets
+12,8-14,6,0,2,10-22,10-12,34,D.  Williams,2,6,38,PG,4,1,3,"February 20, 2012",320220018,1,Nets
-8,3-7,1,0,4,4-8,0-0,28,D.  Stevenson,0,1,11,SG,4,0,2,"February 20, 2012",320220018,1,Nets
+7,2-5,4,0,3,7-15,2-2,38,M.  Brooks,0,3,18,SG,3,1,3,"February 20, 2012",320220018,1,Nets
+20,0-0,0,0,0,0-0,0-0,0,S.  Williams,0,0,0,SF,0,0,0,"February 20, 2012",320220018,0,Nets
-1,0-0,0,0,0,0-0,0-0,0,D.  James,0,0,0,SF,0,0,0,"February 20, 2012",320220018,0,Nets
+0,0-0,0,0,0,0-0,0-0,0,J.  Williams,0,0,0,C,0,0,0,"February 20, 2012",320220018,0,Nets
+9,0-0,0,0,0,0-0,0-0,0,B.  Lopez,0,0,0,C,0,0,0,"February 20, 2012",320220018,0,Nets
+20,0-0,2,1,3,0-3,0-0,20,J.  Petro,2,4,0,C,5,0,1,"February 20, 2012",320220018,0,Nets
+0,0-0,0,0,0,0-0,0-0,0,M.  Okur,0,0,0,C,0,0,0,"February 20, 2012",320220018,0,Nets
+0,0-0,0,0,0,0-0,0-0,0,J.  Farmar,0,0,0,PG,0,0,0,"February 20, 2012",320220018,0,Nets
-3,1-1,4,0,4,3-8,1-2,16,S.  Gaines,0,2,8,PG,4,3,2,"February 20, 2012",320220018,0,Nets
+20,1-4,1,1,2,2-8,4-4,29,A.  Morrow,0,0,9,SG,2,3,3,"February 20, 2012",320220018,0,Nets
+0,0-0,0,0,0,0-0,0-0,0,A.  Emmett,0,0,0,SG,0,0,0,"February 20, 2012",320220018,0,Nets
-10,0-0,6,0,3,4-11,3-6,37,C.  Anthony,0,3,11,PF,3,1,6,"February 20, 2012",320220018,1,Knicks
+14,0-0,1,2,3,4-5,6-6,24,T.  Chandler,5,4,14,C,8,2,3,"February 20, 2012",320220018,1,Knicks
-6,0-1,2,1,3,7-17,3-3,36,A.  Stoudemire,1,3,17,C,4,0,1,"February 20, 2012",320220018,1,Knicks
-1,2-4,9,0,7,7-18,5-6,36,J.  Lin,0,6,21,PG,7,4,3,"February 20, 2012",320220018,1,Knicks
+9,0-2,1,0,8,5-10,0-1,32,L.  Fields,3,2,10,SG,11,1,1,"February 20, 2012",320220018,1,Knicks
-22,0-0,0,3,3,1-4,2-4,24,J.  Jeffries,2,2,4,PF,5,0,0,"February 20, 2012",320220018,0,Knicks
+4,2-8,0,0,0,3-10,0-0,17,S.  Novak,0,1,8,SF,0,0,0,"February 20, 2012",320220018,0,Knicks
+0,0-0,0,0,0,0-0,0-0,0,H.  Walker,0,0,0,SF,0,0,0,"February 20, 2012",320220018,0,Knicks
+7,0-0,0,0,0,0-0,0-0,0,J.  Harrellson,0,0,0,C,0,0,0,"February 20, 2012",320220018,0,Knicks
+0,0-0,0,0,0,0-0,0-0,0,J.  Jordan,0,0,0,C,0,0,0,"February 20, 2012",320220018,0,Knicks
+0,0-0,0,0,0,0-0,0-0,0,T.  Douglas,0,0,0,PG,0,0,0,"February 20, 2012",320220018,0,Knicks
+0,0-0,0,0,0,0-0,0-0,0,M.  Bibby,0,0,0,PG,0,0,0,"February 20, 2012",320220018,0,Knicks
-12,1-1,1,0,0,1-2,0-0,10,B.  Davis,0,2,3,PG,0,0,1,"February 20, 2012",320220018,0,Knicks
+7,0-0,0,0,0,0-0,0-0,0,I.  Shumpert,0,0,0,SG,0,0,0,"February 20, 2012",320220018,0,Knicks
-16,0-5,3,0,4,2-8,0-0,24,J.  Smith,0,2,4,SG,4,1,1,"February 20, 2012",320220018,0,Knicks
+16,2-6,3,1,2,5-15,2-2,24,R.  Anderson,7,0,14,PF,9,2,0,"February 22, 2012",320222017,1,Magic
+13,2-6,3,1,2,4-10,0-0,28,H.  Turkoglu,0,2,10,SF,2,0,2,"February 22, 2012",320222017,1,Magic
+12,0-0,4,2,10,9-13,2-10,34,D.  Howard,7,2,20,C,17,2,2,"February 22, 2012",320222017,1,Magic
+10,2-4,7,0,1,4-7,0-0,28,J.  Nelson,0,2,10,PG,1,1,1,"February 22, 2012",320222017,1,Magic
+26,4-7,6,0,3,4-9,0-0,27,J.  Redick,0,1,12,SG,3,0,1,"February 22, 2012",320222017,1,Magic
+5,0-0,0,0,3,8-11,0-1,21,G.  Davis,0,0,16,PF,3,0,0,"February 22, 2012",320222017,0,Magic
-12,0-0,0,0,0,0-0,0-0,0,J.  Harper,0,0,0,PF,0,0,0,"February 22, 2012",320222017,0,Magic
+17,0-1,2,0,0,0-3,0-0,20,Q.  Richardson,0,0,0,SF,0,1,0,"February 22, 2012",320222017,0,Magic
-2,0-0,1,0,3,1-3,0-0,11,E.  Clark,2,1,2,SF,5,0,2,"February 22, 2012",320222017,0,Magic
-5,0-0,0,0,0,0-0,0-0,2,D.  Orton,0,0,0,C,0,0,0,"February 22, 2012",320222017,0,Magic
-5,0-0,1,0,0,0-0,0-0,2,I.  Smith,0,0,0,PG,0,0,0,"February 22, 2012",320222017,0,Magic
+12,3-4,3,0,4,4-5,0-0,17,C.  Duhon,0,0,11,PG,4,0,2,"February 22, 2012",320222017,0,Magic
-5,0-0,0,0,0,2-2,1-2,4,D.  Liggins,0,0,5,SG,0,0,0,"February 22, 2012",320222017,0,Magic
-9,0-1,2,0,2,4-6,0-0,21,V.  Wafer,0,2,8,SG,2,0,2,"February 22, 2012",320222017,0,Magic
+17,0-0,0,0,0,0-0,0-0,0,J.  Richardson,0,0,0,SG,0,0,0,"February 22, 2012",320222017,0,Magic
-13,0-0,0,0,4,4-6,0-0,30,S.  Williams,1,2,8,C,5,1,0,"February 22, 2012",320222017,1,Nets
-9,0-0,0,2,2,7-16,1-2,28,B.  Lopez,2,3,15,C,4,0,1,"February 22, 2012",320222017,1,Nets
-18,4-8,8,0,5,8-18,3-3,36,D.  Williams,1,1,23,PG,6,2,7,"February 22, 2012",320222017,1,Nets
-12,0-3,2,0,3,0-3,0-0,23,D.  Stevenson,0,0,0,SG,3,0,0,"February 22, 2012",320222017,1,Nets
-12,4-7,2,0,4,10-15,0-0,40,M.  Brooks,1,2,24,SG,5,2,1,"February 22, 2012",320222017,1,Nets
-9,0-0,0,0,0,0-0,0-0,0,K.  Humphries,0,0,0,PF,0,0,0,"February 22, 2012",320222017,0,Nets
-7,0-0,0,0,0,0-0,0-0,0,S.  Williams,0,0,0,SF,0,0,0,"February 22, 2012",320222017,0,Nets
-9,0-0,0,0,0,0-0,0-0,0,D.  James,0,0,0,SF,0,0,0,"February 22, 2012",320222017,0,Nets
-2,0-0,1,0,1,0-2,0-0,7,J.  Williams,1,0,0,C,2,0,1,"February 22, 2012",320222017,0,Nets
+0,0-0,0,0,0,0-0,0-0,0,M.  Okur,0,0,0,C,0,0,0,"February 22, 2012",320222017,0,Nets
-7,0-0,0,0,5,3-7,0-0,21,J.  Petro,1,4,6,C,6,0,2,"February 22, 2012",320222017,0,Nets
+0,0-0,0,0,0,0-0,0-0,0,J.  Farmar,0,0,0,PG,0,0,0,"February 22, 2012",320222017,0,Nets
-4,1-2,2,0,1,2-4,0-0,21,S.  Gaines,1,2,5,PG,2,3,0,"February 22, 2012",320222017,0,Nets
-9,0-4,0,0,2,2-7,0-0,23,A.  Morrow,0,0,4,SG,2,0,0,"February 22, 2012",320222017,0,Nets
+1,0-0,1,0,1,2-3,2-4,13,A.  Emmett,1,1,6,SG,2,1,0,"February 22, 2012",320222017,0,Nets
-11,0-0,0,3,11,5-7,0-0,37,K.  Humphries,4,3,10,PF,15,1,4,"February 28, 2012",320228006,1,Nets
+5,0-0,1,0,3,17-28,4-5,36,B.  Lopez,3,1,38,C,6,0,2,"February 28, 2012",320228006,1,Nets
-8,2-9,12,0,4,3-15,4-5,38,D.  Williams,0,1,12,PG,4,2,4,"February 28, 2012",320228006,1,Nets
-3,0-2,0,0,4,0-2,0-0,17,D.  Stevenson,0,2,0,SG,4,1,0,"February 28, 2012",320228006,1,Nets
-3,0-1,3,1,1,2-4,2-2,34,M.  Brooks,1,3,6,SG,2,2,2,"February 28, 2012",320228006,1,Nets
+0,0-0,0,0,0,0-0,0-0,0,D.  James,0,0,0,SF,0,0,0,"February 28, 2012",320228006,0,Nets
-6,0-0,0,0,0,0-0,0-0,0,S.  Williams,0,0,0,SF,0,0,0,"February 28, 2012",320228006,0,Nets
+0,0-0,0,0,0,0-0,0-0,0,J.  Williams,0,0,0,C,0,0,0,"February 28, 2012",320228006,0,Nets
-2,0-0,0,0,2,0-0,0-0,5,S.  Williams,0,4,0,C,2,1,0,"February 28, 2012",320228006,0,Nets
+10,0-0,1,0,6,1-4,0-0,16,J.  Petro,2,0,2,C,8,1,0,"February 28, 2012",320228006,0,Nets
+8,0-0,0,0,0,0-0,0-0,0,M.  Okur,0,0,0,C,0,0,0,"February 28, 2012",320228006,0,Nets
+9,0-1,5,0,7,0-3,0-0,11,S.  Gaines,0,2,0,PG,7,0,2,"February 28, 2012",320228006,0,Nets
+0,0-0,0,0,0,0-0,0-0,0,J.  Farmar,0,0,0,PG,0,0,0,"February 28, 2012",320228006,0,Nets
+6,3-9,0,0,2,5-15,2-2,28,A.  Morrow,1,2,15,SG,3,1,3,"February 28, 2012",320228006,0,Nets
+2,2-3,1,0,1,4-6,0-0,19,G.  Green,1,3,10,SG,2,0,2,"February 28, 2012",320228006,0,Nets
+8,0-0,1,3,5,7-10,4-5,29,B.  Haywood,5,4,18,C,10,1,0,"February 28, 2012",320228006,1,Mavericks
+6,3-4,1,0,6,7-19,7-11,36,D.  Nowitzki,4,0,24,C,10,3,1,"February 28, 2012",320228006,1,Mavericks
+7,1-7,8,0,4,1-7,0-0,30,J.  Kidd,0,0,3,PG,4,2,1,"February 28, 2012",320228006,1,Mavericks
+6,1-3,2,0,4,5-16,0-0,31,S.  Marion,4,4,11,SG,8,0,3,"February 28, 2012",320228006,1,Mavericks
+0,0-2,0,0,1,1-4,0-1,22,V.  Carter,0,1,2,rG,1,0,2,"February 28, 2012",320228006,1,Mavericks
+0,0-0,0,0,0,0-0,0-0,0,L.  Odom,0,0,0,PF,0,0,0,"February 28, 2012",320228006,0,Mavericks
-3,0-0,0,0,0,0-0,0-0,4,B.  Cardinal,0,0,0,PF,0,0,0,"February 28, 2012",320228006,0,Mavericks
-4,0-0,0,0,0,0-0,0-0,0,S.  Williams,0,0,0,PF,0,0,0,"February 28, 2012",320228006,0,Mavericks
-3,0-0,0,2,0,2-2,0-0,6,B.  Wright,0,0,4,tF,0,0,0,"February 28, 2012",320228006,0,Mavericks
-4,0-0,1,0,1,1-3,2-3,8,Y.  Jianlian,0,0,4,SF,1,0,0,"February 28, 2012",320228006,0,Mavericks
-6,0-0,0,0,4,1-4,1-2,12,I.  Mahinmi,3,1,3,C,7,0,0,"February 28, 2012",320228006,0,Mavericks
-13,1-3,2,0,2,3-10,4-4,24,R.  Beaubois,1,1,11,PG,3,3,2,"February 28, 2012",320228006,0,Mavericks
-1,2-6,3,2,4,4-14,2-2,33,J.  Terry,0,0,12,SG,4,4,4,"February 28, 2012",320228006,0,Mavericks
+8,0-0,0,0,0,0-0,0-0,0,D.  West,0,0,0,SG,0,0,0,"February 28, 2012",320228006,0,Mavericks
-2,0-0,1,0,1,0-0,0-0,4,D.  Jones,0,1,0,SG,1,0,0,"February 28, 2012",320228006,0,Mavericks
+6,0-0,1,0,11,3-7,5-8,40,K.  Humphries,2,3,11,PF,13,1,2,"March 4, 2012",320304030,1,Nets
-11,0-0,1,0,3,2-5,2-4,15,B.  Lopez,0,2,6,C,3,0,3,"March 4, 2012",320304030,1,Nets
+11,4-11,7,1,5,16-29,21-21,38,D.  Williams,1,2,57,PG,6,1,5,"March 4, 2012",320304030,1,Nets
+12,0-0,1,0,2,0-1,0-3,29,D.  Stevenson,0,1,0,SG,2,0,1,"March 4, 2012",320304030,1,Nets
+0,0-0,3,1,0,1-6,1-4,28,M.  Brooks,1,1,3,SG,1,0,2,"March 4, 2012",320304030,1,Nets
-2,0-0,0,0,0,0-0,0-0,0,D.  James,0,0,0,SF,0,0,0,"March 4, 2012",320304030,0,Nets
+13,0-0,0,0,0,0-0,0-0,0,S.  Williams,0,0,0,SF,0,0,0,"March 4, 2012",320304030,0,Nets
+0,0-0,0,0,0,0-0,0-0,0,J.  Williams,0,0,0,C,0,0,0,"March 4, 2012",320304030,0,Nets
-1,0-0,2,1,2,4-4,2-2,20,S.  Williams,3,5,10,C,5,0,0,"March 4, 2012",320304030,0,Nets
+13,0-0,1,0,3,0-1,0-0,17,J.  Petro,0,5,0,C,3,1,1,"March 4, 2012",320304030,0,Nets
+0,0-0,0,0,0,0-0,0-0,0,M.  Okur,0,0,0,C,0,0,0,"March 4, 2012",320304030,0,Nets
+0,0-0,0,0,0,0-0,0-0,0,S.  Gaines,0,0,0,PG,0,0,0,"March 4, 2012",320304030,0,Nets
-5,1-2,4,0,1,2-6,2-2,11,J.  Farmar,0,3,7,PG,1,0,0,"March 4, 2012",320304030,0,Nets
+5,0-2,0,0,2,4-6,0-0,25,A.  Morrow,0,3,8,SG,2,1,2,"March 4, 2012",320304030,0,Nets
-15,0-2,0,0,2,1-3,0-0,18,G.  Green,0,2,2,SG,2,0,0,"March 4, 2012",320304030,0,Nets
-9,1-4,1,0,5,4-12,15-16,33,C.  Maggette,2,1,24,SF,7,1,3,"March 4, 2012",320304030,1,Bobcats
+0,0-0,0,1,2,2-4,0-0,10,D.  Diop,0,2,4,C,2,0,0,"March 4, 2012",320304030,1,Bobcats
-6,0-1,8,0,3,1-4,0-0,40,B.  Diaw,3,2,2,C,6,2,2,"March 4, 2012",320304030,1,Bobcats
-2,1-3,3,0,4,4-12,3-3,27,D.J. ,0,4,12,PG,4,0,1,"March 4, 2012",320304030,1,Bobcats
-9,0-2,3,0,1,6-14,3-4,36,G.  Henderson,4,6,15,SG,5,1,1,"March 4, 2012",320304030,1,Bobcats
+0,0-0,0,0,0,0-0,0-0,0,D.J. ,0,0,0,PF,0,0,0,"March 4, 2012",320304030,0,Bobcats
-2,0-0,0,1,2,1-3,2-2,13,E.  Najera,1,4,4,PF,3,2,0,"March 4, 2012",320304030,0,Bobcats
-2,0-0,1,1,2,1-4,1-1,7,T.  Thomas,0,1,3,PF,2,1,0,"March 4, 2012",320304030,0,Bobcats
+0,0-0,0,0,0,0-0,0-0,0,R.  Williams,0,0,0,SF,0,0,0,"March 4, 2012",320304030,0,Bobcats
+10,0-0,1,0,2,2-3,3-3,16,D.  Brown,1,3,7,SF,3,1,0,"March 4, 2012",320304030,0,Bobcats
+0,0-1,1,1,3,5-11,2-2,25,B.  Mullens,2,4,12,C,5,0,1,"March 4, 2012",320304030,0,Bobcats
+0,0-0,0,0,0,0-0,0-0,0,B.  Biyombo,0,0,0,C,0,0,0,"March 4, 2012",320304030,0,Bobcats
-1,0-3,2,1,1,3-8,8-8,21,K.  Walker,0,1,14,PG,1,0,0,"March 4, 2012",320304030,0,Bobcats
+0,0-0,0,0,0,0-0,0-0,0,C.  Higgins,0,0,0,PG,0,0,0,"March 4, 2012",320304030,0,Bobcats
+6,0-0,1,0,1,2-5,0-0,12,M.  Carroll,0,0,4,SG,1,0,1,"March 4, 2012",320304030,0,Bobcats
-22,0-0,1,1,3,3-10,3-4,24,K.  Humphries,3,2,9,PF,6,1,1,"March 6, 2012",320306014,1,Nets
-16,0-0,0,1,1,0-0,0-0,18,S.  Williams,1,2,0,C,2,3,1,"March 6, 2012",320306014,1,Nets
-15,2-5,4,0,0,7-13,0-0,26,D.  Williams,0,1,16,PG,0,1,3,"March 6, 2012",320306014,1,Nets
-13,1-6,2,0,1,2-8,2-3,26,D.  Stevenson,0,0,7,SG,1,2,1,"March 6, 2012",320306014,1,Nets
-26,2-4,2,0,1,5-11,0-0,28,M.  Brooks,1,1,12,SG,2,1,2,"March 6, 2012",320306014,1,Nets
-17,0-0,0,0,0,0-0,0-0,0,S.  Williams,0,0,0,SF,0,0,0,"March 6, 2012",320306014,0,Nets
+0,0-0,0,0,0,0-0,0-0,0,D.  James,0,0,0,SF,0,0,0,"March 6, 2012",320306014,0,Nets
-4,0-0,0,0,1,2-5,0-0,21,J.  Williams,1,0,4,C,2,2,1,"March 6, 2012",320306014,0,Nets
+0,0-0,0,0,0,0-0,0-0,0,B.  Lopez,0,0,0,C,0,0,0,"March 6, 2012",320306014,0,Nets
-17,1-1,0,0,7,4-9,2-2,29,J.  Petro,1,3,11,C,8,2,0,"March 6, 2012",320306014,0,Nets
+0,0-0,0,0,0,0-0,0-0,0,M.  Okur,0,0,0,C,0,0,0,"March 6, 2012",320306014,0,Nets
-17,1-2,1,0,0,1-4,0-0,10,J.  Farmar,0,0,3,PG,0,0,0,"March 6, 2012",320306014,0,Nets
-1,0-2,2,0,4,3-8,1-3,17,S.  Gaines,1,1,7,PG,5,1,0,"March 6, 2012",320306014,0,Nets
-11,0-0,2,0,0,3-8,0-0,20,A.  Morrow,1,0,6,SG,1,0,1,"March 6, 2012",320306014,0,Nets
-8,1-2,0,1,1,1-7,0-0,22,G.  Green,1,2,3,SG,2,0,3,"March 6, 2012",320306014,0,Nets
--,-----,--,--,--,-----,-----,--,A.  Emmett,--,--,--,SG,--,--,--,"March 6, 2012",320306014,0,Nets
+23,0-0,1,0,1,9-14,2-2,24,C.  Bosh,1,1,20,PF,2,1,0,"March 6, 2012",320306014,1,Heat
+0,0-0,0,1,3,1-2,0-0,19,J.  Anthony,0,2,2,PF,3,0,0,"March 6, 2012",320306014,1,Heat
+20,1-1,6,0,8,9-11,2-2,30,L.  James,1,0,21,SF,9,0,5,"March 6, 2012",320306014,1,Heat
+11,2-3,7,0,5,3-8,0-0,32,M.  Chalmers,0,2,8,PG,5,2,5,"March 6, 2012",320306014,1,Heat
+11,0-0,3,0,1,6-8,1-1,15,D.  Wade,1,1,13,SG,2,0,1,"March 6, 2012",320306014,1,Heat
+27,0-0,1,0,2,0-1,0-0,18,U.  Haslem,2,1,0,PF,4,0,0,"March 6, 2012",320306014,0,Heat
-7,0-0,0,0,0,1-3,0-0,8,J.  Howard,1,0,2,PF,1,2,1,"March 6, 2012",320306014,0,Heat
+16,3-5,2,1,1,4-7,0-0,21,S.  Battier,0,0,11,SF,1,0,1,"March 6, 2012",320306014,0,Heat
+19,0-0,0,0,5,4-7,2-2,15,D.  Pittman,1,2,10,C,6,0,0,"March 6, 2012",320306014,0,Heat
+11,0-0,0,0,0,0-0,0-0,0,M.  Gladness,0,0,0,C,0,0,0,"March 6, 2012",320306014,0,Heat
-5,0-0,0,0,0,1-2,0-0,6,E.  Curry,0,0,2,C,0,0,0,"March 6, 2012",320306014,0,Heat
+12,2-3,4,0,1,5-7,1-2,22,N.  Cole,0,3,13,PG,1,1,2,"March 6, 2012",320306014,0,Heat
+11,0-0,0,0,0,0-0,0-0,0,T.  Harris,0,0,0,SG,0,0,0,"March 6, 2012",320306014,0,Heat
-2,0-1,2,0,1,0-1,0-0,12,J.  Jones,0,0,0,SG,1,0,0,"March 6, 2012",320306014,0,Heat
+25,2-4,4,0,8,2-6,0-0,19,M.  Miller,0,1,6,SG,8,0,2,"March 6, 2012",320306014,0,Heat
-1,0-0,2,1,11,9-15,10-17,39,B.  Griffin,6,2,28,PF,17,2,2,"March 7, 2012",320307017,1,Clippers
-7,0-0,0,0,2,1-6,0-0,24,C.  Butler,0,1,2,SF,2,1,0,"March 7, 2012",320307017,1,Clippers
-13,0-0,0,1,1,1-2,0-0,18,D.  Jordan,1,2,2,C,2,0,0,"March 7, 2012",320307017,1,Clippers
-4,3-4,10,0,6,7-11,5-5,39,C.  Paul,0,3,22,PG,6,5,5,"March 7, 2012",320307017,1,Clippers
+0,5-10,2,0,1,8-18,3-3,35,R.  Foye,0,4,24,SG,1,1,3,"March 7, 2012",320307017,1,Clippers
+0,0-0,0,0,0,0-0,0-0,0,T.  Thompkins,0,0,0,PF,0,0,0,"March 7, 2012",320307017,0,Clippers
+0,0-0,0,0,0,0-0,0-0,0,B.  Cook,0,0,0,PF,0,0,0,"March 7, 2012",320307017,0,Clippers
+12,0-0,1,0,3,2-6,1-2,27,K.  Martin,0,2,5,PF,3,0,0,"March 7, 2012",320307017,0,Clippers
+0,0-0,0,0,0,0-0,0-0,0,R.  Gomes,0,0,0,SF,0,0,0,"March 7, 2012",320307017,0,Clippers
-9,1-2,0,0,1,1-2,0-0,7,B.  Simmons,0,0,3,SF,1,0,1,"March 7, 2012",320307017,0,Clippers
+0,0-0,0,0,3,0-1,0-0,11,R.  Evans,2,1,0,C,5,0,2,"March 7, 2012",320307017,0,Clippers
+9,1-1,0,1,0,2-3,0-0,6,E.  Bledsoe,0,2,5,PG,0,1,1,"March 7, 2012",320307017,0,Clippers
-13,0-0,0,0,0,0-0,0-0,0,T.  Leslie,0,0,0,PG,0,0,0,"March 7, 2012",320307017,0,Clippers
+8,1-5,2,0,1,4-12,0-0,32,M.  Williams,0,4,9,PG,1,0,2,"March 7, 2012",320307017,0,Clippers
+6,0-0,0,0,0,0-0,0-0,0,C.  Billups,0,0,0,PG,0,0,0,"March 7, 2012",320307017,0,Clippers
-7,0-0,4,2,8,3-11,6-6,37,K.  Humphries,3,5,12,PF,11,0,5,"March 7, 2012",320307017,1,Nets
+6,0-0,1,0,5,3-4,9-11,41,S.  Williams,5,5,15,C,10,0,4,"March 7, 2012",320307017,1,Nets
+1,2-8,10,0,6,7-17,5-7,41,D.  Williams,0,1,21,PG,6,2,5,"March 7, 2012",320307017,1,Nets
+3,0-0,1,0,2,0-1,0-0,23,D.  Stevenson,0,2,0,SG,2,2,0,"March 7, 2012",320307017,1,Nets
+0,3-5,2,0,1,8-13,0-0,34,M.  Brooks,1,3,19,SG,2,1,2,"March 7, 2012",320307017,1,Nets
+0,0-0,0,0,0,0-0,0-0,0,S.  Williams,0,0,0,SF,0,0,0,"March 7, 2012",320307017,0,Nets
+0,0-0,0,0,0,0-0,0-0,0,D.  James,0,0,0,SF,0,0,0,"March 7, 2012",320307017,0,Nets
+0,0-0,0,0,0,0-0,0-0,0,J.  Williams,0,0,0,C,0,0,0,"March 7, 2012",320307017,0,Nets
+0,0-0,0,0,0,0-0,0-0,0,B.  Lopez,0,0,0,C,0,0,0,"March 7, 2012",320307017,0,Nets
+0,0-0,1,1,2,1-5,0-0,18,J.  Petro,0,3,2,C,2,0,0,"March 7, 2012",320307017,0,Nets
+0,0-0,0,0,0,0-0,0-0,0,M.  Okur,0,0,0,C,0,0,0,"March 7, 2012",320307017,0,Nets
+4,3-6,3,0,0,6-11,1-2,19,J.  Farmar,0,2,16,PG,0,2,1,"March 7, 2012",320307017,0,Nets
-2,0-0,0,0,0,0-0,0-0,0,S.  Gaines,0,0,0,PG,0,0,0,"March 7, 2012",320307017,0,Nets
+3,2-5,1,0,0,4-8,4-5,17,A.  Morrow,0,1,14,SG,0,2,0,"March 7, 2012",320307017,0,Nets
-3,0-1,1,0,1,1-2,0-0,9,G.  Green,0,1,2,SG,1,1,1,"March 7, 2012",320307017,0,Nets
+5,0-0,1,3,9,7-15,6-8,45,K.  Humphries,6,1,20,PF,15,1,1,"March 9, 2012",320309030,1,Nets
+9,0-0,2,0,7,2-4,2-2,29,S.  Williams,6,4,6,C,13,1,1,"March 9, 2012",320309030,1,Nets
+6,1-4,3,1,3,3-8,0-1,15,D.  Williams,0,1,7,PG,3,1,2,"March 9, 2012",320309030,1,Nets
+2,2-4,0,1,4,2-4,0-0,26,D.  Stevenson,0,1,6,SG,4,0,1,"March 9, 2012",320309030,1,Nets
+2,0-2,1,0,0,3-11,2-4,30,M.  Brooks,1,1,8,SG,1,0,3,"March 9, 2012",320309030,1,Nets
+4,0-0,0,0,0,0-0,0-0,0,S.  Williams,0,0,0,SF,0,0,0,"March 9, 2012",320309030,0,Nets
-8,0-0,0,0,0,0-0,0-0,0,D.  James,0,0,0,SF,0,0,0,"March 9, 2012",320309030,0,Nets
+0,0-0,0,0,0,0-0,0-0,0,J.  Williams,0,0,0,C,0,0,0,"March 9, 2012",320309030,0,Nets
+0,0-0,0,0,0,0-0,0-0,0,B.  Lopez,0,0,0,C,0,0,0,"March 9, 2012",320309030,0,Nets
+4,0-0,1,0,2,0-4,0-0,21,J.  Petro,2,2,0,C,4,0,1,"March 9, 2012",320309030,0,Nets
+0,0-0,0,0,0,0-0,0-0,0,M.  Okur,0,0,0,C,0,0,0,"March 9, 2012",320309030,0,Nets
+2,0-4,7,0,4,3-12,5-6,26,J.  Farmar,0,1,11,PG,4,1,1,"March 9, 2012",320309030,0,Nets
+1,0-0,1,0,1,0-2,0-0,8,S.  Gaines,2,0,0,PG,3,0,1,"March 9, 2012",320309030,0,Nets
+8,1-5,0,0,3,6-14,4-4,21,A.  Morrow,0,0,17,SG,3,0,1,"March 9, 2012",320309030,0,Nets
+6,0-3,1,3,5,4-9,0-1,20,G.  Green,1,4,8,SG,6,0,1,"March 9, 2012",320309030,0,Nets
-10,0-0,0,0,2,3-7,0-0,17,T.  Thomas,1,4,6,PF,3,1,1,"March 9, 2012",320309030,1,Bobcats
-6,0-1,2,0,5,8-16,3-4,35,C.  Maggette,2,1,19,SF,7,2,3,"March 9, 2012",320309030,1,Bobcats
-6,0-0,1,2,8,4-10,3-4,31,B.  Biyombo,3,4,11,C,11,1,1,"March 9, 2012",320309030,1,Bobcats
-8,0-2,8,0,0,2-7,2-3,32,D.J. ,0,1,6,PG,0,1,2,"March 9, 2012",320309030,1,Bobcats
-6,1-1,1,0,2,2-13,2-2,33,G.  Henderson,1,2,7,SG,3,0,0,"March 9, 2012",320309030,1,Bobcats
+0,0-0,0,0,0,3-4,0-0,6,D.J. ,1,1,6,PF,1,0,0,"March 9, 2012",320309030,0,Bobcats
+6,1-3,2,0,2,4-8,0-2,23,E.  Najera,3,2,9,PF,5,3,0,"March 9, 2012",320309030,0,Bobcats
-3,0-2,1,0,0,2-5,1-4,15,R.  Williams,0,0,5,SF,0,0,0,"March 9, 2012",320309030,0,Bobcats
