+/-,3PT,AST,BLK,DREB,FG,FT,Min,Name,OREB,PF,PTS,Pos,REB,STL,TO,date,game_id,starter,team
--,0-0,0,0,0,0-0,0-0,2,S.  Jones,0,0,0,PF,0,0,0,"November 16, 2007",271116001,0,Hawks
--,0-1,3,0,9,7-10,8-9,44,J.  Childress,1,6,22,SF,10,1,3,"November 16, 2007",271116001,0,Hawks
--,0-0,2,0,1,1-3,2-2,13,S.  Williams,1,3,4,C,2,0,0,"November 16, 2007",271116001,0,Hawks
--,0-0,0,0,0,0-0,0-0,0,A.  Law,0,0,0,PG,0,0,0,"November 16, 2007",271116001,0,Hawks
--,0-0,0,0,0,0-0,0-0,0,S.  Claxton,0,0,0,PG,0,0,0,"November 16, 2007",271116001,0,Hawks
--,0-0,0,0,0,0-0,0-0,0,A.  Johnson,0,0,0,PG,0,0,0,"November 16, 2007",271116001,0,Hawks
--,0-0,0,0,0,0-0,0-0,3,M.  West,0,0,0,SG,0,0,0,"November 16, 2007",271116001,0,Hawks
--,1-8,3,0,2,3-12,4-5,37,S.  Stoudamire,0,2,11,SG,2,0,1,"November 16, 2007",271116001,0,Hawks
,,,,,,,Did not play,J.  Smith,,,,PF,,,,"November 16, 2007",271116001,0,Hawks
,,,,,,,Did not play,L.  Wright,,,,PF,,,,"November 16, 2007",271116001,0,Hawks
--,0-3,2,3,4,13-22,12-16,40,J.  Smith,3,2,38,PF,7,2,3,"November 17, 2007",271117015,1,Hawks
--,0-0,1,0,5,5-16,0-1,35,M.  Williams,3,2,10,PF,8,1,2,"November 17, 2007",271117015,1,Hawks
--,0-0,0,0,3,2-5,0-0,15,Z.  Pachulia,3,2,4,C,6,0,3,"November 17, 2007",271117015,1,Hawks
--,0-1,3,0,0,5-7,0-0,16,T.  Lue,0,0,10,PG,0,0,0,"November 17, 2007",271117015,1,Hawks
--,1-6,9,0,0,6-16,1-2,41,J.  Johnson,0,4,14,SG,0,0,3,"November 17, 2007",271117015,1,Hawks
--,0-0,0,2,7,4-5,0-2,28,A.  Horford,1,2,8,PF,8,0,1,"November 17, 2007",271117015,0,Hawks
--,0-0,0,0,0,0-0,0-0,0,L.  Wright,0,0,0,PF,0,0,0,"November 17, 2007",271117015,0,Hawks
--,1-2,3,0,2,4-8,0-0,38,J.  Childress,1,3,9,SF,3,0,3,"November 17, 2007",271117015,0,Hawks
--,0-0,0,1,0,0-1,1-2,9,S.  Williams,1,2,1,C,1,0,0,"November 17, 2007",271117015,0,Hawks
--,0-0,0,0,0,0-0,0-0,0,A.  Law,0,0,0,PG,0,0,0,"November 17, 2007",271117015,0,Hawks
--,0-0,0,0,0,0-0,0-0,0,S.  Claxton,0,0,0,PG,0,0,0,"November 17, 2007",271117015,0,Hawks
--,0-1,3,0,4,1-4,0-0,19,A.  Johnson,1,0,2,PG,5,0,1,"November 17, 2007",271117015,0,Hawks
--,0-0,0,0,0,0-0,0-0,1,S.  Stoudamire,0,0,0,SG,0,0,0,"November 17, 2007",271117015,0,Hawks
,,,,,,,Did not play,S.  Jones,,,,PF,,,,"November 17, 2007",271117015,0,Hawks
,,,,,,,Did not play,M.  West,,,,SG,,,,"November 17, 2007",271117015,0,Hawks
--,0-0,2,0,2,5-9,0-0,27,D.  Mason,2,2,10,SF,4,0,1,"November 17, 2007",271117015,1,Bucks
--,0-0,0,1,4,0-4,5-6,17,Y.  Jianlian,0,2,5,SF,4,0,0,"November 17, 2007",271117015,1,Bucks
--,0-0,1,4,5,10-15,1-4,35,A.  Bogut,5,5,21,C,10,3,2,"November 17, 2007",271117015,1,Bucks
--,1-2,10,0,8,4-9,2-2,32,M.  Williams,0,1,11,PG,8,2,5,"November 17, 2007",271117015,1,Bucks
--,1-2,0,0,2,10-16,0-0,31,M.  Redd,1,2,21,SG,3,0,2,"November 17, 2007",271117015,1,Bucks
--,1-2,3,1,4,8-14,0-0,28,C.  Villanueva,3,4,17,PF,7,1,1,"November 17, 2007",271117015,0,Bucks
--,0-0,0,0,0,0-0,0-0,0,M.  Ruffin,0,0,0,PF,0,0,0,"November 17, 2007",271117015,0,Bucks
--,0-0,0,0,0,0-0,0-0,0,D.  Noel,0,0,0,SF,0,0,0,"November 17, 2007",271117015,0,Bucks
--,2-6,1,0,2,4-10,0-0,24,B.  Simmons,0,2,10,SF,2,0,0,"November 17, 2007",271117015,0,Bucks
--,0-0,0,1,2,2-4,1-2,13,D.  Gadzuric,2,1,5,C,4,1,1,"November 17, 2007",271117015,0,Bucks
--,0-0,0,0,0,0-0,0-0,0,R.  Sessions,0,0,0,PG,0,0,0,"November 17, 2007",271117015,0,Bucks
--,0-0,2,0,0,1-2,0-0,13,R.  Ivey,0,0,2,PG,0,2,1,"November 17, 2007",271117015,0,Bucks
--,0-0,8,0,2,1-3,1-2,19,C.  Bell,0,4,3,SG,2,1,1,"November 17, 2007",271117015,0,Bucks
,,,,,,,Did not play,A.  Storey,,,,SF,,,,"November 17, 2007",271117015,0,Bucks
,,,,,,,Did not play,J.  Voskuhl,,,,C,,,,"November 17, 2007",271117015,0,Bucks
--,0-0,2,0,4,1-3,0-0,33,B.  Bowen,1,2,2,SF,5,1,2,"November 20, 2007",271120001,1,Spurs
--,0-1,6,2,4,5-12,3-4,33,T.  Duncan,3,3,13,C,7,0,3,"November 20, 2007",271120001,1,Spurs
--,0-0,1,0,6,5-7,0-1,24,F.  Oberto,4,3,10,C,10,0,0,"November 20, 2007",271120001,1,Spurs
--,1-1,9,0,2,13-20,4-4,34,T.  Parker,0,0,31,PG,2,0,2,"November 20, 2007",271120001,1,Spurs
--,2-6,1,2,2,4-9,0-0,32,M.  Finley,0,2,10,SG,2,0,1,"November 20, 2007",271120001,1,Spurs
--,0-0,0,0,0,0-0,0-0,0,R.  Horry,0,0,0,PF,0,0,0,"November 20, 2007",271120001,0,Spurs
--,1-2,1,0,3,1-5,0-0,22,M.  Bonner,3,2,3,C,6,0,0,"November 20, 2007",271120001,0,Spurs
--,0-0,0,0,0,0-0,0-0,0,I.  Mahinmi,0,0,0,C,0,0,0,"November 20, 2007",271120001,0,Spurs
--,0-0,0,0,1,1-2,0-0,13,F.  Elson,0,3,2,C,1,1,2,"November 20, 2007",271120001,0,Spurs
--,0-1,0,0,0,0-1,0-0,2,D.  Washington,0,0,0,PG,0,0,1,"November 20, 2007",271120001,0,Spurs
--,0-0,2,0,0,0-2,2-2,14,J.  Vaughn,0,1,2,PG,0,0,0,"November 20, 2007",271120001,0,Spurs
--,2-3,0,0,3,7-11,3-4,26,M.  Ginobili,1,0,19,SG,4,2,3,"November 20, 2007",271120001,0,Spurs
--,1-3,0,0,2,1-4,0-0,9,I.  Udoka,0,1,3,SG,2,0,1,"November 20, 2007",271120001,0,Spurs
,,,,,,,Did not play,B.  Barry,,,,SG,,,,"November 20, 2007",271120001,0,Spurs
--,0-0,2,2,5,7-13,2-2,36,M.  Williams,1,1,16,PF,6,4,1,"November 20, 2007",271120001,1,Hawks
--,0-1,1,2,4,3-16,5-6,31,J.  Smith,1,4,11,PF,5,1,5,"November 20, 2007",271120001,1,Hawks
--,0-0,1,0,1,2-6,2-4,12,Z.  Pachulia,1,0,6,C,2,0,0,"November 20, 2007",271120001,1,Hawks
--,0-3,7,0,3,1-5,0-0,41,A.  Johnson,1,2,2,PG,4,0,0,"November 20, 2007",271120001,1,Hawks
--,0-3,3,0,4,9-20,2-2,44,J.  Johnson,1,1,20,SG,5,0,2,"November 20, 2007",271120001,1,Hawks
--,0-0,0,0,0,0-0,0-0,2,S.  Jones,0,0,0,PF,0,0,0,"November 20, 2007",271120001,0,Hawks
--,0-0,1,1,6,5-9,1-2,29,A.  Horford,2,4,11,PF,8,0,1,"November 20, 2007",271120001,0,Hawks
--,0-1,0,0,1,3-7,3-4,33,J.  Childress,4,0,9,SF,5,0,1,"November 20, 2007",271120001,0,Hawks
--,0-0,0,0,1,1-1,1-2,6,S.  Williams,0,1,3,C,1,0,0,"November 20, 2007",271120001,0,Hawks
--,0-0,0,0,0,0-0,0-0,0,S.  Claxton,0,0,0,PG,0,0,0,"November 20, 2007",271120001,0,Hawks
--,0-0,0,0,0,0-0,0-0,0,A.  Law,0,0,0,PG,0,0,0,"November 20, 2007",271120001,0,Hawks
--,0-0,0,0,0,0-0,0-0,0,S.  Stoudamire,0,0,0,SG,0,0,0,"November 20, 2007",271120001,0,Hawks
--,0-0,0,0,1,2-2,1-2,8,M.  West,2,6,5,SG,3,2,0,"November 20, 2007",271120001,0,Hawks
,,,,,,,Did not play,L.  Wright,,,,PF,,,,"November 20, 2007",271120001,0,Hawks
,,,,,,,Did not play,T.  Lue,,,,PG,,,,"November 20, 2007",271120001,0,Hawks
--,0-0,1,1,8,4-8,5-6,29,M.  Williams,2,3,13,PF,10,3,2,"November 21, 2007",271121014,1,Hawks
--,0-2,4,2,7,4-17,8-12,37,J.  Smith,4,4,16,PF,11,0,3,"November 21, 2007",271121014,1,Hawks
--,0-0,0,0,2,2-7,0-0,21,Z.  Pachulia,1,5,4,C,3,1,1,"November 21, 2007",271121014,1,Hawks
--,1-2,2,0,0,2-4,0-0,27,A.  Johnson,0,4,5,PG,0,3,2,"November 21, 2007",271121014,1,Hawks
--,3-7,4,0,6,6-17,7-8,43,J.  Johnson,1,1,22,SG,7,0,3,"November 21, 2007",271121014,1,Hawks
--,0-0,2,0,3,3-10,0-0,27,A.  Horford,5,4,6,PF,8,2,0,"November 21, 2007",271121014,0,Hawks
--,1-2,0,0,1,4-8,2-2,28,J.  Childress,2,1,11,SF,3,1,1,"November 21, 2007",271121014,0,Hawks
--,0-0,0,0,1,0-1,0-0,7,S.  Williams,0,1,0,C,1,0,0,"November 21, 2007",271121014,0,Hawks
--,0-0,0,0,0,0-0,0-0,0,S.  Claxton,0,0,0,PG,0,0,0,"November 21, 2007",271121014,0,Hawks
--,0-0,0,0,0,0-0,0-0,0,A.  Law,0,0,0,PG,0,0,0,"November 21, 2007",271121014,0,Hawks
--,1-2,0,0,0,2-4,0-0,15,T.  Lue,0,0,5,PG,0,1,2,"November 21, 2007",271121014,0,Hawks
--,0-0,0,0,0,0-0,0-0,0,S.  Stoudamire,0,0,0,SG,0,0,0,"November 21, 2007",271121014,0,Hawks
--,0-1,1,0,1,0-1,0-0,6,M.  West,1,0,0,SG,2,0,0,"November 21, 2007",271121014,0,Hawks
,,,,,,,Did not play,S.  Jones,,,,PF,,,,"November 21, 2007",271121014,0,Hawks
,,,,,,,Did not play,L.  Wright,,,,PF,,,,"November 21, 2007",271121014,0,Hawks
--,0-0,1,1,8,4-9,9-10,38,U.  Haslem,0,5,17,PF,8,1,1,"November 21, 2007",271121014,1,Heat
--,0-0,0,7,7,8-11,2-7,30,S.  O'Neal,3,3,18,C,10,2,5,"November 21, 2007",271121014,1,Heat
--,0-1,4,0,0,0-4,0-0,24,J.  Williams,0,1,0,PG,0,1,0,"November 21, 2007",271121014,1,Heat
--,0-0,5,0,4,4-12,6-8,28,D.  Wade,1,4,14,SG,5,2,4,"November 21, 2007",271121014,1,Heat
--,3-6,2,1,2,6-15,2-2,43,R.  Davis,0,2,17,SG,2,0,2,"November 21, 2007",271121014,1,Heat
--,0-0,0,0,0,0-0,0-0,0,J.  Anthony,0,0,0,PF,0,0,0,"November 21, 2007",271121014,0,Heat
--,0-1,3,1,4,2-5,4-4,38,A.  Hardaway,0,4,8,SF,4,1,1,"November 21, 2007",271121014,0,Heat
--,0-0,0,0,0,0-0,0-0,6,A.  Johnson,1,1,0,SF,1,0,0,"November 21, 2007",271121014,0,Heat
--,0-0,1,1,4,1-1,3-4,18,A.  Mourning,2,3,5,C,6,0,2,"November 21, 2007",271121014,0,Heat
--,0-0,0,0,0,0-0,0-0,0,E.  Barron,0,0,0,C,0,0,0,"November 21, 2007",271121014,0,Heat
--,0-1,0,0,2,0-2,0-0,15,S.  Parker,0,1,0,PG,2,1,2,"November 21, 2007",271121014,0,Heat
--,0-0,0,0,0,0-0,0-0,0,C.  Quinn,0,0,0,PG,0,0,0,"November 21, 2007",271121014,0,Heat
,,,,,,,Did not play,D.  Wright,,,,SF,,,,"November 21, 2007",271121014,0,Heat
,,,,,,,Did not play,M.  Blount,,,,C,,,,"November 21, 2007",271121014,0,Heat
,,,,,,,Did not play,D.  Cook,,,,SG,,,,"November 21, 2007",271121014,0,Heat
--,1-1,5,5,5,5-9,5-5,43,J.  Smith,3,0,16,PF,8,3,3,"November 24, 2007",271124016,1,Hawks
--,0-0,2,0,4,3-9,4-7,29,M.  Williams,1,1,10,PF,5,1,1,"November 24, 2007",271124016,1,Hawks
--,0-0,2,0,3,3-4,0-0,30,A.  Horford,4,4,6,PF,7,0,0,"November 24, 2007",271124016,1,Hawks
--,0-1,2,0,1,3-8,0-0,23,A.  Johnson,2,2,6,PG,3,1,0,"November 24, 2007",271124016,1,Hawks
--,2-5,5,0,2,9-21,5-6,43,J.  Johnson,0,1,25,SG,2,1,6,"November 24, 2007",271124016,1,Hawks
--,0-0,0,0,0,0-0,0-0,2,S.  Jones,0,1,0,PF,0,0,0,"November 24, 2007",271124016,0,Hawks
--,0-0,0,0,0,0-0,0-0,0,L.  Wright,0,0,0,PF,0,0,0,"November 24, 2007",271124016,0,Hawks
--,0-1,1,0,2,6-13,2-2,31,J.  Childress,5,1,14,SF,7,0,0,"November 24, 2007",271124016,0,Hawks
--,0-0,1,0,2,2-3,0-0,16,S.  Williams,1,3,4,C,3,0,1,"November 24, 2007",271124016,0,Hawks
--,0-0,0,0,0,0-0,0-0,0,A.  Law,0,0,0,PG,0,0,0,"November 24, 2007",271124016,0,Hawks
--,0-0,0,0,0,0-0,0-0,0,S.  Claxton,0,0,0,PG,0,0,0,"November 24, 2007",271124016,0,Hawks
--,3-5,2,0,2,5-13,0-0,22,T.  Lue,0,4,13,PG,2,2,0,"November 24, 2007",271124016,0,Hawks
,,,,,,,Did not play,Z.  Pachulia,,,,C,,,,"November 24, 2007",271124016,0,Hawks
,,,,,,,Did not play,M.  West,,,,SG,,,,"November 24, 2007",271124016,0,Hawks
,,,,,,,Did not play,S.  Stoudamire,,,,SG,,,,"November 24, 2007",271124016,0,Hawks
--,0-0,0,0,1,0-2,0-0,15,M.  Madsen,0,1,0,PF,1,0,2,"November 24, 2007",271124016,1,Timberwolves
--,0-2,1,0,3,2-10,4-4,32,R.  Gomes,3,2,8,SF,6,2,1,"November 24, 2007",271124016,1,Timberwolves
--,0-0,1,2,11,8-13,7-8,38,A.  Jefferson,5,1,23,C,16,1,3,"November 24, 2007",271124016,1,Timberwolves
--,0-1,6,3,3,9-14,2-2,35,M.  Jaric,0,4,20,PG,3,1,2,"November 24, 2007",271124016,1,Timberwolves
--,1-2,2,1,1,5-9,0-0,28,R.  McCants,1,4,11,SG,2,0,4,"November 24, 2007",271124016,1,Timberwolves
--,0-0,0,0,1,3-6,1-3,13,C.  Smith,2,3,7,PF,3,0,0,"November 24, 2007",271124016,0,Timberwolves
--,2-4,1,0,2,5-8,0-2,29,A.  Walker,0,1,12,PF,2,2,1,"November 24, 2007",271124016,0,Timberwolves
--,0-0,0,0,0,0-0,0-0,0,M.  Doleac,0,0,0,C,0,0,0,"November 24, 2007",271124016,0,Timberwolves
--,0-0,0,0,0,0-0,0-0,0,T.  Ratliff,0,0,0,C,0,0,0,"November 24, 2007",271124016,0,Timberwolves
--,0-2,4,1,0,2-5,2-2,13,S.  Telfair,0,2,6,PG,0,1,0,"November 24, 2007",271124016,0,Timberwolves
--,0-0,0,0,0,0-0,0-0,0,R.  Foye,0,0,0,SG,0,0,0,"November 24, 2007",271124016,0,Timberwolves
--,0-1,0,0,0,0-2,0-0,11,C.  Brewer,0,0,0,SG,0,0,0,"November 24, 2007",271124016,0,Timberwolves
--,0-1,1,0,3,0-3,0-0,25,G.  Buckner,1,2,0,SG,4,2,2,"November 24, 2007",271124016,0,Timberwolves
,,,,,,,Did not play,C.  Richard,,,,PF,,,,"November 24, 2007",271124016,0,Timberwolves
,,,,,,,Did not play,G.  Green,,,,SG,,,,"November 24, 2007",271124016,0,Timberwolves
--,1-3,4,6,6,2-14,7-10,38,J.  Smith,1,0,12,PF,7,0,1,"November 27, 2007",271127004,1,Hawks
--,0-0,1,0,3,1-5,5-6,25,M.  Williams,0,4,7,PF,3,1,3,"November 27, 2007",271127004,1,Hawks
--,0-0,0,1,10,4-7,0-1,34,A.  Horford,4,3,8,PF,14,1,1,"November 27, 2007",271127004,1,Hawks
--,0-0,1,1,3,3-4,1-2,22,A.  Johnson,0,4,7,PG,3,3,3,"November 27, 2007",271127004,1,Hawks
--,2-3,5,0,1,7-18,5-6,34,J.  Johnson,0,4,21,SG,1,0,1,"November 27, 2007",271127004,1,Hawks
--,0-0,0,0,1,0-0,0-2,4,S.  Jones,1,0,0,PF,2,0,1,"November 27, 2007",271127004,0,Hawks
--,0-0,0,0,0,0-0,0-0,0,L.  Wright,0,0,0,PF,0,0,0,"November 27, 2007",271127004,0,Hawks
--,0-1,2,1,1,4-7,1-1,39,J.  Childress,4,3,9,SF,5,2,4,"November 27, 2007",271127004,0,Hawks
--,0-0,0,0,0,0-1,0-0,6,S.  Williams,1,0,0,C,1,0,0,"November 27, 2007",271127004,0,Hawks
--,0-0,0,0,0,0-1,0-0,8,Z.  Pachulia,0,0,0,C,0,0,1,"November 27, 2007",271127004,0,Hawks
--,0-0,0,0,0,0-0,0-0,0,A.  Law,0,0,0,PG,0,0,0,"November 27, 2007",271127004,0,Hawks
--,0-0,0,0,0,0-0,0-0,0,S.  Claxton,0,0,0,PG,0,0,0,"November 27, 2007",271127004,0,Hawks
--,0-2,0,0,0,1-4,0-0,16,T.  Lue,0,1,2,PG,0,0,1,"November 27, 2007",271127004,0,Hawks
--,0-0,0,0,1,1-1,0-0,4,M.  West,0,2,2,SG,1,0,0,"November 27, 2007",271127004,0,Hawks
--,1-2,1,0,0,4-6,1-2,10,S.  Stoudamire,0,1,10,SG,0,0,0,"November 27, 2007",271127004,0,Hawks
--,0-0,2,1,8,3-8,0-2,37,B.  Wallace,4,1,6,PF,12,1,0,"November 27, 2007",271127004,1,Bulls
--,0-0,2,0,8,3-10,2-3,20,T.  Thomas,4,3,8,PF,12,1,0,"November 27, 2007",271127004,1,Bulls
--,0-1,2,0,3,10-20,2-3,31,L.  Deng,6,1,22,SF,9,1,2,"November 27, 2007",271127004,1,Bulls
--,0-1,3,0,0,2-7,0-0,17,K.  Hinrich,0,4,4,SG,0,0,2,"November 27, 2007",271127004,1,Bulls
--,3-8,3,0,5,8-18,2-2,41,B.  Gordon,1,3,21,SG,6,1,5,"November 27, 2007",271127004,1,Bulls
--,0-0,0,0,0,0-0,0-0,0,V.  Khryapa,0,0,0,PF,0,0,0,"November 27, 2007",271127004,0,Bulls
--,0-0,0,1,1,0-2,0-0,11,J.  Smith,1,0,0,PF,2,0,0,"November 27, 2007",271127004,0,Bulls
--,1-1,0,0,7,4-6,2-2,21,A.  Nocioni,1,4,11,SF,8,0,2,"November 27, 2007",271127004,0,Bulls
--,0-0,0,0,0,1-2,0-0,15,T.  Sefolosha,1,1,2,SF,1,1,2,"November 27, 2007",271127004,0,Bulls
--,0-0,0,0,0,0-2,0-2,4,A.  Gray,1,0,0,C,1,0,0,"November 27, 2007",271127004,0,Bulls
--,0-0,2,1,4,1-6,3-4,18,J.  Noah,3,5,5,C,7,2,1,"November 27, 2007",271127004,0,Bulls
--,0-0,0,0,0,0-0,0-0,0,J.  Curry,0,0,0,PG,0,0,0,"November 27, 2007",271127004,0,Bulls
--,1-1,7,0,0,3-7,4-4,26,C.  Duhon,1,3,11,PG,1,0,1,"November 27, 2007",271127004,0,Bulls
--,0-0,0,0,0,0-0,0-0,0,T.  Gardner,0,0,0,SG,0,0,0,"November 27, 2007",271127004,0,Bulls
,,,,,,,Did not play,A.  Griffin,,,,SG,,,,"November 27, 2007",271127004,0,Bulls
--,0-0,1,2,4,1-4,0-0,31,D.  Mason,0,3,2,SF,4,2,2,"November 28, 2007",271128001,1,Bucks
--,0-1,1,0,1,3-6,0-0,19,Y.  Jianlian,2,3,6,SF,3,1,1,"November 28, 2007",271128001,1,Bucks
--,0-0,0,4,10,7-12,4-5,37,A.  Bogut,1,4,18,C,11,1,4,"November 28, 2007",271128001,1,Bucks
--,1-1,9,0,1,9-9,4-4,39,M.  Williams,0,0,23,PG,1,2,6,"November 28, 2007",271128001,1,Bucks
--,1-6,2,0,4,9-21,5-6,42,M.  Redd,1,2,24,SG,5,2,3,"November 28, 2007",271128001,1,Bucks
--,0-3,1,0,2,0-5,0-2,15,C.  Villanueva,2,1,0,PF,4,1,0,"November 28, 2007",271128001,0,Bucks
--,0-0,0,0,0,0-0,0-0,0,M.  Ruffin,0,0,0,PF,0,0,0,"November 28, 2007",271128001,0,Bucks
--,0-0,0,0,0,0-0,0-0,0,D.  Noel,0,0,0,SF,0,0,0,"November 28, 2007",271128001,0,Bucks
--,0-0,0,0,0,0-0,0-0,1,A.  Storey,0,0,0,SF,0,0,0,"November 28, 2007",271128001,0,Bucks
--,1-3,2,0,1,1-4,2-2,22,B.  Simmons,2,1,5,SF,3,1,1,"November 28, 2007",271128001,0,Bucks
--,0-0,0,0,0,0-0,0-0,5,J.  Voskuhl,0,2,0,C,0,0,1,"November 28, 2007",271128001,0,Bucks
--,0-0,0,1,0,1-2,0-0,10,D.  Gadzuric,1,0,2,C,1,0,1,"November 28, 2007",271128001,0,Bucks
--,0-0,0,0,0,0-0,0-0,0,R.  Sessions,0,0,0,PG,0,0,0,"November 28, 2007",271128001,0,Bucks
--,0-2,0,0,0,0-3,0-0,5,R.  Ivey,0,1,0,PG,0,0,0,"November 28, 2007",271128001,0,Bucks
--,0-1,0,0,2,0-4,0-0,14,C.  Bell,0,1,0,SG,2,0,0,"November 28, 2007",271128001,0,Bucks
--,0-1,7,5,6,4-14,2-2,41,J.  Smith,2,3,10,PF,8,3,5,"November 28, 2007",271128001,1,Hawks
--,0-0,1,0,5,6-10,0-2,26,A.  Horford,1,3,12,PF,6,2,2,"November 28, 2007",271128001,1,Hawks
--,2-2,6,0,0,2-6,0-0,30,A.  Johnson,1,3,6,PG,1,1,1,"November 28, 2007",271128001,1,Hawks
--,2-4,2,0,0,7-13,5-7,39,J.  Johnson,2,1,21,SG,2,1,3,"November 28, 2007",271128001,1,Hawks
--,0-0,0,0,0,2-3,0-0,15,M.  West,3,1,4,SG,3,1,0,"November 28, 2007",271128001,1,Hawks
--,0-0,0,0,0,0-0,0-0,0,L.  Wright,0,0,0,PF,0,0,0,"November 28, 2007",271128001,0,Hawks
--,0-1,0,0,5,4-7,4-4,31,J.  Childress,1,3,12,SF,6,0,1,"November 28, 2007",271128001,0,Hawks
--,0-0,1,0,2,2-3,2-2,10,S.  Williams,0,1,6,C,2,1,0,"November 28, 2007",271128001,0,Hawks
--,0-1,0,0,5,4-9,6-6,28,Z.  Pachulia,3,2,14,C,8,0,1,"November 28, 2007",271128001,0,Hawks
--,0-0,0,0,0,0-0,0-0,0,S.  Claxton,0,0,0,PG,0,0,0,"November 28, 2007",271128001,0,Hawks
--,0-0,0,0,0,0-0,0-0,0,A.  Law,0,0,0,PG,0,0,0,"November 28, 2007",271128001,0,Hawks
--,2-2,1,0,2,4-9,1-1,21,T.  Lue,0,0,11,PG,2,1,0,"November 28, 2007",271128001,0,Hawks
,,,,,,,Did not play,M.  Williams,,,,PF,,,,"November 28, 2007",271128001,0,Hawks
,,,,,,,Did not play,S.  Jones,,,,PF,,,,"November 28, 2007",271128001,0,Hawks
,,,,,,,Did not play,S.  Stoudamire,,,,SG,,,,"November 28, 2007",271128001,0,Hawks
--,0-0,2,0,11,7-17,8-10,43,D.  West,6,4,22,PF,17,3,2,"November 30, 2007",271130001,1,Hornets
--,0-6,5,0,1,2-12,0-0,32,P.  Stojakovic,3,2,4,SF,4,1,1,"November 30, 2007",271130001,1,Hornets
--,0-0,0,0,5,2-6,2-5,18,T.  Chandler,1,0,6,C,6,0,0,"November 30, 2007",271130001,1,Hornets
--,2-3,4,0,1,8-13,2-2,36,C.  Paul,0,2,20,PG,1,2,2,"November 30, 2007",271130001,1,Hornets
--,2-5,0,0,3,5-11,0-0,24,M.  Peterson,2,1,12,SG,5,1,0,"November 30, 2007",271130001,1,Hornets
--,0-0,0,0,5,2-3,0-0,17,H.  Armstrong,2,3,4,PF,7,1,4,"November 30, 2007",271130001,0,Hornets
--,0-0,0,0,0,0-1,0-0,3,J.  Wright,0,1,0,SF,0,0,0,"November 30, 2007",271130001,0,Hornets
--,0-2,0,1,0,2-8,1-1,17,R.  Butler,0,1,5,SF,0,0,0,"November 30, 2007",271130001,0,Hornets
--,0-0,0,0,0,0-0,0-0,0,R.  Bowen,0,0,0,SF,0,0,0,"November 30, 2007",271130001,0,Hornets
--,0-0,0,0,4,1-2,2-2,14,M.  Ely,1,1,4,C,5,1,1,"November 30, 2007",271130001,0,Hornets
--,1-3,2,0,2,5-9,2-2,18,J.  Pargo,1,3,13,PG,3,0,1,"November 30, 2007",271130001,0,Hornets
--,0-1,2,0,1,1-4,0-0,18,B.  Jackson,0,2,2,PG,1,0,1,"November 30, 2007",271130001,0,Hornets
--,0-0,0,0,0,0-0,0-0,0,A.  Haluska,0,0,0,ka,0,0,0,"November 30, 2007",271130001,0,Hornets
,,,,,,,Did not play,M.  Vieira,,,,SF,,,,"November 30, 2007",271130001,0,Hornets
--,1-1,2,2,8,6-10,3-5,34,J.  Smith,1,5,16,PF,9,1,5,"November 30, 2007",271130001,1,Hawks
--,0-0,0,0,3,6-13,6-6,35,M.  Williams,1,2,18,PF,4,0,1,"November 30, 2007",271130001,1,Hawks
--,0-0,1,1,14,3-4,3-6,33,A.  Horford,1,2,9,PF,15,2,1,"November 30, 2007",271130001,1,Hawks
--,1-2,8,1,1,1-3,1-2,26,A.  Johnson,0,0,4,PG,1,1,2,"November 30, 2007",271130001,1,Hawks
--,2-8,9,0,2,5-20,5-5,41,J.  Johnson,1,1,17,SG,3,0,6,"November 30, 2007",271130001,1,Hawks
--,0-0,0,0,0,0-0,0-0,0,L.  Wright,0,0,0,PF,0,0,0,"November 30, 2007",271130001,0,Hawks
--,0-0,1,0,3,4-5,0-1,22,J.  Childress,1,1,8,SF,4,0,0,"November 30, 2007",271130001,0,Hawks
--,0-0,0,0,0,0-0,0-0,4,S.  Williams,0,2,0,C,0,0,0,"November 30, 2007",271130001,0,Hawks
--,0-1,0,0,3,3-6,0-0,21,Z.  Pachulia,1,1,6,C,4,1,2,"November 30, 2007",271130001,0,Hawks
--,0-0,0,0,0,0-0,0-0,0,A.  Law,0,0,0,PG,0,0,0,"November 30, 2007",271130001,0,Hawks
--,0-0,0,0,0,0-0,0-0,0,S.  Claxton,0,0,0,PG,0,0,0,"November 30, 2007",271130001,0,Hawks
--,2-3,1,0,1,3-7,0-0,21,T.  Lue,0,3,8,PG,1,0,2,"November 30, 2007",271130001,0,Hawks
--,0-0,0,0,0,0-0,0-0,4,M.  West,0,0,0,SG,0,0,0,"November 30, 2007",271130001,0,Hawks
,,,,,,,Did not play,S.  Jones,,,,PF,,,,"November 30, 2007",271130001,0,Hawks
,,,,,,,Did not play,S.  Stoudamire,,,,SG,,,,"November 30, 2007",271130001,0,Hawks
--,1-3,6,4,4,9-17,3-3,37,J.  Smith,3,4,22,PF,7,2,4,"December 3, 2007",271203020,1,Hawks
--,0-0,1,0,2,8-17,0-1,41,M.  Williams,1,3,16,PF,3,0,2,"December 3, 2007",271203020,1,Hawks
--,0-1,1,0,9,6-9,0-0,35,A.  Horford,4,4,12,PF,13,0,0,"December 3, 2007",271203020,1,Hawks
--,0-0,3,0,3,1-5,0-1,15,A.  Johnson,0,0,2,PG,3,0,0,"December 3, 2007",271203020,1,Hawks
